installation_id,accuracy_group
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,2
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,3
01bc6cb6,0
01bc6cb6,3
01bc6cb6,3
01bc6cb6,2
01bc6cb6,2
01bc6cb6,0
01bc6cb6,3
01bc6cb6,2
02256298,2
02256298,2
02256298,0
02256298,3
02256298,2
02256298,3
02256298,3
02256298,2
02256298,0
02256298,2
02256298,0
02256298,0
02256298,0
02256298,2
02256298,0
02256298,2
02256298,3
02256298,0
02256298,2
02256298,3
02256298,0
02256298,3
02256298,3
02256298,2
02256298,2
02256298,3
02256298,2
02256298,0
02256298,3
02256298,3
02256298,3
02256298,0
02256298,0
02256298,2
02256298,2
02256298,2
02256298,0
02256298,3
02256298,2
02256298,0
02256298,3
02256298,2
02256298,0
02256298,2
02256298,0
02256298,2
02256298,2
02256298,3
02256298,2
02256298,0
02256298,2
02256298,0
02256298,2
02256298,3
02256298,2
02256298,2
02256298,0
02256298,0
02256298,0
02256298,3
02256298,2
02256298,3
02256298,2
02256298,2
02256298,2
02256298,0
02256298,2
02256298,3
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,0
02256298,2
02256298,2
02256298,0
02256298,3
02256298,3
02256298,2
02256298,0
02256298,0
02256298,3
02256298,2
02256298,3
02256298,0
02256298,2
02256298,3
02256298,2
02256298,2
02256298,0
02256298,2
02256298,3
02256298,3
02256298,3
02256298,0
02256298,3
02256298,2
02256298,2
02256298,0
02256298,0
02256298,2
02256298,2
02256298,2
02256298,0
02256298,3
02256298,3
02256298,2
02256298,3
02256298,2
02256298,2
02256298,0
02256298,3
02256298,0
02256298,2
02256298,0
02256298,0
02256298,2
02256298,0
02256298,2
02256298,3
02256298,3
02256298,2
02256298,0
02256298,3
02256298,3
02256298,3
02256298,2
02256298,3
02256298,0
02256298,3
02256298,3
02256298,2
02256298,0
02256298,2
02256298,3
02256298,2
02256298,2
02256298,0
02256298,3
02256298,2
02256298,2
02256298,0
02256298,3
02256298,3
02256298,2
02256298,0
02256298,3
02256298,2
02256298,2
02256298,0
02256298,0
02256298,0
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,0
02256298,3
02256298,3
02256298,2
02256298,2
02256298,0
02256298,3
02256298,0
02256298,2
02256298,3
02256298,3
02256298,3
02256298,3
02256298,3
02256298,3
02256298,0
02256298,2
02256298,3
02256298,0
02256298,3
02256298,2
02256298,2
02256298,3
02256298,0
02256298,0
02256298,2
02256298,2
02256298,3
02256298,0
02256298,2
02256298,3
02256298,3
02256298,2
02256298,2
02256298,3
02256298,2
02256298,0
02256298,2
02256298,2
02256298,2
02256298,2
02256298,0
02256298,2
02256298,3
02256298,2
02256298,3
02256298,0
02256298,2
02256298,0
02256298,2
02256298,2
02256298,0
02256298,0
02256298,3
02256298,3
02256298,0
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,3
02256298,0
02256298,0
02256298,2
02256298,3
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,3
02256298,2
02256298,2
02256298,3
02256298,2
02256298,2
02256298,3
02256298,2
02256298,3
02256298,2
02256298,0
02256298,3
02256298,2
02256298,0
02256298,3
02256298,3
02256298,0
02256298,0
02256298,2
02256298,3
02256298,2
02256298,2
02256298,2
02256298,2
02256298,0
02256298,0
02256298,2
02256298,2
02256298,0
02256298,3
02256298,2
02256298,0
02256298,3
02256298,2
02256298,0
02256298,3
02256298,0
02256298,0
02256298,2
02256298,2
02256298,3
02256298,0
02256298,2
02256298,0
02256298,3
02256298,2
02256298,3
02256298,3
02256298,3
02256298,2
02256298,3
02256298,0
02256298,3
02256298,3
02256298,2
02256298,3
02256298,3
02256298,2
02256298,2
02256298,0
02256298,2
02256298,2
02256298,0
02256298,3
02256298,0
02256298,3
02256298,2
02256298,2
02256298,2
02256298,3
02256298,3
02256298,0
02256298,2
02256298,0
02256298,2
02256298,3
02256298,2
02256298,2
02256298,2
02256298,3
02256298,0
02256298,2
02256298,0
02256298,0
02256298,2
02256298,2
02256298,3
02256298,0
02256298,0
02256298,3
02256298,2
02256298,0
02256298,2
02256298,2
02256298,0
02256298,2
02256298,0
02256298,0
02256298,2
02256298,2
02256298,0
02256298,0
02256298,2
02256298,2
02256298,0
02256298,0
02256298,2
02256298,3
02256298,3
02256298,3
02256298,2
02256298,2
02256298,3
02256298,3
02256298,0
02256298,2
02256298,3
02256298,0
02256298,3
02256298,2
02256298,0
02256298,0
02256298,2
02256298,3
02256298,2
02256298,3
02256298,0
02256298,2
02256298,3
02256298,2
02256298,2
02256298,0
02256298,2
02256298,3
02256298,2
02256298,3
02256298,2
02256298,3
02256298,3
02256298,0
02256298,3
02256298,0
02256298,2
02256298,2
02256298,2
02256298,3
02256298,2
02256298,0
02256298,0
02256298,2
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,0
02256298,2
02256298,2
02256298,2
02256298,2
02256298,3
02256298,3
02256298,2
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,2
02256298,3
02256298,0
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,3
02256298,0
02256298,3
02256298,2
02256298,0
02256298,3
02256298,2
02256298,2
02256298,3
02256298,2
02256298,0
02256298,2
02256298,2
02256298,3
02256298,0
02256298,0
02256298,3
02256298,2
02256298,2
02256298,3
02256298,2
02256298,0
02256298,0
02256298,2
02256298,3
02256298,0
02256298,2
02256298,2
02256298,2
02256298,3
02256298,0
02256298,3
02256298,2
02256298,0
02256298,2
02256298,0
02256298,3
02256298,2
02256298,0
02256298,0
02256298,2
02256298,2
02256298,2
02256298,0
02256298,3
02256298,2
02256298,0
02256298,2
02256298,3
02256298,2
02256298,3
02256298,3
02256298,2
02256298,3
02256298,2
02256298,2
02256298,0
02256298,3
02256298,0
02256298,0
02256298,3
02256298,0
02256298,2
02256298,0
02256298,2
02256298,2
02256298,2
02256298,0
02256298,0
02256298,2
02256298,2
02256298,3
02256298,0
02256298,2
02256298,2
02256298,3
02256298,2
02256298,0
02256298,3
02256298,2
02256298,2
02256298,3
02256298,3
02256298,3
02256298,0
02256298,0
02256298,0
02256298,0
02256298,2
02256298,2
02256298,0
02256298,3
02256298,2
02256298,2
02256298,3
02256298,3
02256298,2
02256298,2
02256298,3
02256298,2
02256298,3
02256298,3
02256298,3
02256298,2
02256298,2
02256298,3
02256298,0
02256298,2
02256298,2
02256298,2
02256298,0
02256298,0
02256298,2
02256298,3
02256298,3
02256298,0
02256298,2
02256298,3
02256298,3
02256298,0
02256298,3
02256298,0
02256298,2
02256298,0
02256298,2
02256298,0
02256298,0
02256298,2
02256298,0
02256298,0
02256298,0
02256298,3
02256298,3
02256298,2
02256298,0
02256298,0
02256298,3
02256298,0
02256298,2
02256298,0
02256298,3
02256298,0
02256298,0
02256298,3
02256298,2
02256298,3
02256298,2
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,3
02256298,0
02256298,0
02256298,3
02256298,3
02256298,3
02256298,0
02256298,2
02256298,3
02256298,2
02256298,0
02256298,0
02256298,0
02256298,0
02256298,0
02256298,0
02256298,2
02256298,3
02256298,2
02256298,0
02256298,0
02256298,0
02256298,2
02256298,2
02256298,2
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,0
02256298,2
02256298,2
02256298,2
02256298,0
02256298,2
02256298,0
02256298,2
02256298,0
02256298,3
02256298,0
02256298,0
02256298,3
02256298,0
02256298,3
02256298,2
02256298,0
02256298,3
02256298,2
02256298,0
02256298,3
02256298,2
02256298,3
02256298,3
02256298,2
02256298,3
02256298,0
02256298,0
02256298,2
02256298,3
02256298,3
02256298,2
02256298,0
02256298,3
02256298,2
02256298,2
02256298,2
02256298,0
02256298,0
02256298,0
02256298,2
02256298,0
02256298,2
02256298,2
02256298,2
02256298,0
02256298,3
02256298,3
02256298,0
02256298,3
02256298,3
02256298,2
02256298,2
02256298,0
02256298,2
02256298,2
02256298,2
02256298,0
02256298,2
02256298,0
02256298,0
02256298,2
02256298,2
02256298,3
02256298,2
02256298,2
02256298,3
02256298,3
02256298,0
02256298,2
02256298,2
02256298,0
02256298,3
02256298,0
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,2
02256298,0
02256298,2
02256298,3
02256298,2
02256298,2
02256298,2
02256298,2
02256298,0
02256298,3
02256298,0
02256298,0
02256298,3
02256298,0
02256298,0
02256298,3
02256298,2
02256298,2
02256298,2
02256298,3
02256298,2
02256298,3
02256298,3
02256298,3
02256298,2
02256298,2
02256298,0
02256298,3
02256298,2
02256298,0
02256298,0
02256298,3
02256298,0
02256298,3
02256298,0
02256298,3
02256298,2
02256298,0
02256298,3
02256298,3
02256298,3
02256298,3
02256298,3
02256298,2
02256298,2
02256298,0
02256298,2
02256298,2
02256298,0
02256298,2
02256298,3
02256298,3
02256298,2
02256298,2
02256298,0
02256298,3
02256298,0
02256298,2
02256298,3
02256298,2
02256298,3
02256298,2
02256298,2
02256298,2
02256298,3
02256298,2
02256298,2
02256298,2
02256298,2
02256298,0
02256298,0
02256298,3
02256298,0
02256298,2
02256298,0
02256298,0
02256298,2
02256298,2
02256298,0
02256298,3
02256298,0
02256298,3
02256298,2
02256298,3
02256298,3
02256298,0
02256298,0
02256298,0
02256298,3
02256298,0
02256298,3
02256298,0
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,3
02256298,0
02256298,2
02256298,0
02256298,2
02256298,0
02256298,2
02256298,2
02256298,2
02256298,3
02256298,2
02256298,2
02256298,0
02256298,2
02256298,2
02256298,3
02256298,3
02256298,0
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,3
02256298,2
02256298,0
02256298,2
02256298,2
02256298,2
02256298,2
02256298,3
02256298,3
02256298,3
02256298,2
02256298,0
02256298,2
02256298,0
02256298,2
02256298,0
02256298,3
02256298,3
02256298,2
02256298,0
02256298,2
02256298,3
02256298,3
02256298,2
02256298,2
02256298,2
02256298,0
02256298,0
02256298,2
02256298,0
02256298,2
02256298,2
02256298,3
02256298,3
02256298,2
0267757a,2
0267757a,0
0267757a,2
0267757a,2
0267757a,0
0267757a,0
0267757a,2
0267757a,0
0267757a,2
0267757a,0
0267757a,0
0267757a,2
0267757a,3
0267757a,0
0267757a,2
0267757a,3
0267757a,2
0267757a,3
0267757a,3
0267757a,2
0267757a,2
0267757a,2
0267757a,2
0267757a,3
0267757a,2
0267757a,3
0267757a,0
0267757a,3
0267757a,2
0267757a,2
0267757a,2
0267757a,2
0267757a,3
0267757a,3
0267757a,3
0267757a,3
0267757a,2
0267757a,0
0267757a,2
0267757a,2
0267757a,2
0267757a,3
0267757a,3
0267757a,2
0267757a,3
0267757a,3
0267757a,3
0267757a,2
0267757a,2
0267757a,2
0267757a,0
0267757a,2
0267757a,2
0267757a,2
0267757a,2
0267757a,3
0267757a,2
0267757a,2
0267757a,0
0267757a,3
0267757a,0
0267757a,0
0267757a,2
0267757a,2
0267757a,3
0267757a,0
0267757a,0
0267757a,0
0267757a,0
0267757a,2
0267757a,0
0267757a,2
0267757a,0
0267757a,0
0267757a,2
0267757a,2
0267757a,3
0267757a,2
0267757a,3
0267757a,2
0267757a,2
0267757a,2
0267757a,0
0267757a,0
0267757a,2
0267757a,2
0267757a,2
0267757a,3
0267757a,3
0267757a,0
0267757a,2
0267757a,2
0267757a,2
0267757a,2
0267757a,2
0267757a,2
0267757a,3
0267757a,0
0267757a,2
0267757a,2
0267757a,3
0267757a,3
0267757a,0
0267757a,2
0267757a,2
0267757a,2
0267757a,3
0267757a,2
0267757a,2
0267757a,3
0267757a,3
0267757a,2
0267757a,2
0267757a,0
0267757a,2
0267757a,3
0267757a,3
0267757a,3
0267757a,2
0267757a,0
0267757a,0
0267757a,2
0267757a,0
0267757a,3
0267757a,2
0267757a,0
0267757a,0
0267757a,2
0267757a,2
0267757a,3
0267757a,0
0267757a,0
0267757a,3
0267757a,2
0267757a,2
0267757a,2
0267757a,3
0267757a,3
0267757a,0
0267757a,3
0267757a,0
0267757a,2
0267757a,3
0267757a,2
0267757a,2
0267757a,0
0267757a,3
0267757a,2
0267757a,2
0267757a,2
0267757a,0
0267757a,2
0267757a,3
0267757a,0
0267757a,2
0267757a,0
0267757a,2
0267757a,2
0267757a,3
0267757a,2
0267757a,2
0267757a,2
0267757a,0
0267757a,2
0267757a,3
0267757a,3
0267757a,2
0267757a,3
0267757a,3
0267757a,0
0267757a,2
0267757a,2
0267757a,0
0267757a,0
0267757a,3
0267757a,2
0267757a,3
0267757a,2
0267757a,2
0267757a,3
0267757a,3
0267757a,2
0267757a,3
0267757a,0
0267757a,0
0267757a,3
0267757a,2
0267757a,0
0267757a,2
0267757a,0
0267757a,2
0267757a,3
0267757a,2
0267757a,3
0267757a,2
0267757a,0
0267757a,3
0267757a,3
0267757a,3
0267757a,3
0267757a,2
0267757a,0
0267757a,2
0267757a,2
0267757a,0
0267757a,3
0267757a,2
0267757a,0
0267757a,2
0267757a,2
0267757a,3
